Wall time,Step,Value
1698245249.0290434,7,0.6677331328392029
1698245340.6474187,15,0.7365008592605591
1698245436.4616008,23,1.5995699167251587
1698245518.6481395,31,0.6080856323242188
1698245605.4179983,39,0.8793064951896667
1698245685.9284554,47,0.8373288512229919
1698245763.0011637,55,0.5884836912155151
1698245838.5414898,63,0.9001631140708923
1698245910.681941,71,0.8318275213241577
1698245985.2009356,79,0.7187501192092896
1698246061.0270586,87,1.0291379690170288
1698246135.6658084,95,0.4816638231277466
1698246210.4785616,103,0.5299835801124573
1698246283.5342803,111,0.7328712940216064
1698246354.553916,119,0.5825198888778687
1698246428.4865913,127,0.6059936881065369
1698246503.8863373,135,0.509459912776947
1698246578.9296525,143,0.6849860548973083
1698246653.5382414,151,0.5324243307113647
1698246726.7464535,159,0.40035974979400635
1698246799.980667,167,0.6817569732666016
1698246874.2896967,175,0.3010210394859314
1698246949.122233,183,0.5520903468132019
1698247024.330837,191,0.5400080680847168
1698247099.4879506,199,0.5764511227607727
1698247171.6835349,207,0.6779406070709229
1698247244.922857,215,0.62020343542099
1698247319.566075,223,0.658209502696991
1698247395.0840342,231,0.5900974273681641
1698247470.3347988,239,0.6837288737297058
1698247545.3443139,247,0.7627447843551636
1698247616.9300785,255,0.7607580423355103
1698247691.9730089,263,0.6690409183502197
1698247767.065877,271,0.46929115056991577
1698247842.345292,279,0.582618772983551
1698247918.1875525,287,1.077183723449707
1698247992.688226,295,0.6232402920722961
1698248063.9643648,303,0.4539557099342346
1698248138.4401507,311,0.20233838260173798
1698248213.5894732,319,1.2599834203720093
1698248289.4583905,327,0.773165762424469
1698248365.8383555,335,0.4380444884300232
1698248439.9497247,343,0.3522132635116577
1698248513.0680604,351,0.5224440693855286
1698248587.4205604,359,0.9440003633499146
1698248664.1741452,367,0.8699203133583069
1698248739.9795654,375,0.938896656036377
1698248816.8124323,383,1.0188711881637573
1698248890.3578262,391,0.8095173239707947
1698248964.51724,399,1.3932076692581177
1698249039.3561206,407,0.8549730777740479
1698249116.1717923,415,0.5321732759475708
1698249192.2185397,423,0.8343924283981323
1698249268.1523952,431,0.3829292356967926
1698249341.2521126,439,0.35454973578453064
1698249417.8724122,447,0.3673713505268097
1698249493.0606036,455,0.5185162425041199
1698249568.8588533,463,0.6579086780548096
1698249644.7770884,471,0.6714213490486145
1698249719.2560034,479,0.806325376033783
1698249791.889183,487,0.9331611394882202
1698249865.8035333,495,1.1252174377441406
1698249940.6810722,503,1.167670488357544
1698250015.6628294,511,1.7486588954925537
1698250091.1012158,519,1.0415325164794922
1698250163.0277069,527,1.0468896627426147
1698250236.2287216,535,1.0690150260925293
1698250310.0926006,543,0.6694576144218445
1698250384.743887,551,0.550449550151825
1698250459.5619454,559,0.5381339192390442
1698250534.765436,567,0.35773059725761414
