Wall time,Step,Value
1698388767.7751036,623,0.625
1698388816.526517,631,0.875
1698388865.1034486,639,0.875
1698388913.8484714,647,0.875
1698388962.338257,655,0.875
1698389011.044696,663,1.0
1698389059.7844076,671,1.0
1698389108.9841628,679,0.875
1698389158.062016,687,0.75
1698389207.5392175,695,0.875
1698389257.06116,703,0.375
1698389306.1939604,711,0.75
1698389355.500442,719,1.0
1698389404.2008257,727,0.75
1698389452.8079574,735,1.0
1698389501.555826,743,0.75
1698389550.5284624,751,1.0
1698389599.6773388,759,0.875
1698389648.1358922,767,1.0
1698389697.156227,775,1.0
1698389746.26805,783,0.875
1698389794.8877614,791,0.75
1698389843.6299753,799,0.75
1698389892.7014139,807,0.875
1698389941.3680456,815,0.875
1698389990.2177477,823,0.875
1698390038.943382,831,0.875
1698390087.7022607,839,0.875
1698390136.7512817,847,0.875
1698390185.275372,855,0.875
1698390234.1862633,863,1.0
1698390282.7632875,871,1.0
1698390331.986094,879,0.75
1698390380.6001153,887,0.875
1698390429.3717554,895,0.625
1698390477.9905777,903,1.0
1698390526.889475,911,0.875
1698390575.8913436,919,1.0
1698390624.8007607,927,0.75
1698390673.8620892,935,0.625
1698390722.8257546,943,0.625
1698390771.547573,951,0.75
1698390820.3106046,959,0.75
1698390872.135966,967,0.875
1698390920.5986106,975,0.875
1698390969.3236394,983,0.875
1698391018.1346238,991,0.625
1698391067.279888,999,1.0
1698391115.8581436,1007,0.625
1698391164.4843574,1015,0.75
1698391213.214724,1023,0.875
1698391262.15801,1031,1.0
1698391310.9447777,1039,0.75
1698391359.7455072,1047,0.75
1698391408.9149673,1055,0.75
1698391457.9946077,1063,0.625
1698391506.673441,1071,0.375
1698391555.4533262,1079,0.5
1698391604.2078733,1087,0.875
1698391653.157778,1095,0.75
1698391702.0330157,1103,0.75
1698391750.5424697,1111,0.75
1698391798.9671822,1119,0.875
1698391847.6142528,1127,0.875
1698391896.1561248,1135,1.0
1698391944.8891256,1143,1.0
1698391993.697848,1151,1.0
1698392042.315938,1159,0.875
1698392090.876597,1167,0.75
1698392140.128844,1175,1.0
1698392189.0386305,1183,0.75
1698392237.6717246,1191,0.875
1698392286.5891287,1199,1.0
1698392335.0315564,1207,0.75
1698392383.5874534,1215,1.0
1698392432.2532003,1223,0.75
1698392481.4184778,1231,1.0
1698392530.6724737,1239,0.875
1698392579.3053544,1247,1.0
1698392628.267212,1255,1.0
1698392677.1717176,1263,0.875
1698392725.590571,1271,0.75
1698392774.3520405,1279,0.75
1698392823.1968834,1287,0.875
1698392872.003129,1295,0.875
1698392920.9419763,1303,0.875
1698392969.3234136,1311,0.875
1698393017.9704728,1319,0.875
1698393066.8913894,1327,0.875
1698393115.2274942,1335,0.875
1698393164.0358799,1343,1.0
1698393212.6068993,1351,1.0
1698393261.7386677,1359,0.75
1698393310.1987195,1367,0.875
1698393358.7854247,1375,0.625
1698393407.3195226,1383,1.0
1698393456.1168644,1391,0.875
1698393504.943473,1399,1.0
1698393553.5472784,1407,0.75
1698393602.2548854,1415,0.625
1698393651.3227603,1423,0.75
1698393700.0953717,1431,0.375
1698393748.766359,1439,0.375
1698393801.1756027,1447,0.625
1698393850.2974398,1455,0.875
1698393899.518992,1463,0.5
1698393948.8556342,1471,0.5
1698393997.6358244,1479,0.5
1698394046.256445,1487,0.875
1698394095.3929646,1495,0.75
1698394144.0962305,1503,0.75
1698394193.1512296,1511,1.0
1698394241.8326802,1519,0.875
1698394290.7932374,1527,0.875
1698394339.7765677,1535,0.875
1698394388.8008626,1543,0.75
1698394437.45448,1551,0.625
1698394486.2161734,1559,0.875
1698394534.7961314,1567,1.0
1698394583.6913826,1575,0.875
1698394632.4654133,1583,0.875
1698394680.9480476,1591,1.0
1698394729.3939476,1599,0.875
1698394778.205276,1607,0.875
1698394826.929088,1615,1.0
1698394875.8223226,1623,1.0
1698394924.523459,1631,1.0
1698394973.3762934,1639,0.875
1698395022.1498673,1647,0.875
1698395071.261273,1655,0.875
1698395120.3170378,1663,0.75
1698395168.6454039,1671,0.875
1698395217.7908506,1679,1.0
1698395266.2193427,1687,0.75
1698395314.8336246,1695,1.0
1698395363.8034086,1703,0.75
1698395412.9729397,1711,1.0
1698395462.2667372,1719,0.875
1698395510.8013396,1727,1.0
1698395559.7717485,1735,1.0
1698395608.7400239,1743,0.875
1698395657.2049503,1751,0.75
1698395705.9471016,1759,0.75
1698395754.9554844,1767,0.875
1698395803.6679387,1775,0.875
1698395852.6187062,1783,0.875
1698395901.1469831,1791,0.875
1698395949.6804423,1799,0.875
1698395998.5353158,1807,0.875
1698396046.8607063,1815,0.875
1698396095.8251708,1823,1.0
1698396144.3001692,1831,1.0
1698396193.6153874,1839,0.75
1698396242.3607726,1847,0.875
1698396291.2258596,1855,0.625
1698396339.9858246,1863,1.0
1698396388.8775752,1871,0.875
1698396437.6532755,1879,1.0
1698396486.2415786,1887,0.75
1698396535.064866,1895,0.625
1698396583.9265223,1903,0.625
1698396632.8911617,1911,0.75
1698396681.6320283,1919,0.875
1698396731.3925803,1927,0.875
1698396777.99945,1935,0.875
1698396824.9108846,1943,1.0
1698396872.0663323,1951,0.625
1698396919.1080256,1959,1.0
1698396966.1199975,1967,0.75
1698397013.2073805,1975,0.875
1698397060.3607676,1983,0.875
1698397107.997861,1991,1.0
1698397155.5341978,1999,0.875
1698397202.9622798,2007,0.875
1698397250.3076758,2015,0.875
1698397297.7247653,2023,0.75
1698397344.5383997,2031,0.625
1698397391.5471656,2039,0.875
1698397438.4895082,2047,1.0
1698397485.4152417,2055,0.875
1698397532.6359699,2063,0.875
1698397579.253169,2071,1.0
1698397625.924957,2079,0.875
1698397672.8108842,2087,0.875
1698397719.2428854,2095,1.0
1698397766.1587217,2103,1.0
1698397812.989124,2111,1.0
1698397859.8428776,2119,0.875
1698397906.731916,2127,0.875
1698397954.224317,2135,0.875
1698398001.43452,2143,0.75
1698398048.4281309,2151,0.875
1698398095.6854584,2159,1.0
1698398142.447923,2167,0.75
1698398189.2527382,2175,1.0
1698398236.201532,2183,0.75
1698398283.3257062,2191,1.0
1698398330.7557895,2199,0.875
1698398377.339381,2207,1.0
1698398424.728611,2215,1.0
1698398472.054058,2223,0.875
1698398518.741163,2231,0.75
1698398565.6623573,2239,0.75
1698398612.765583,2247,0.875
1698398659.6094372,2255,0.875
1698398706.479039,2263,0.875
1698398752.9474187,2271,0.875
1698398799.519905,2279,0.875
1698398846.336141,2287,0.875
1698398892.591688,2295,0.875
1698398939.326934,2303,1.0
1698398985.9261527,2311,1.0
1698399033.0824757,2319,0.75
1698399079.7994723,2327,0.875
1698399126.5258715,2335,0.625
1698399173.1033025,2343,1.0
1698399219.9828002,2351,0.875
1698399266.5727193,2359,1.0
1698399313.3830566,2367,0.75
1698399360.1543164,2375,0.625
1698399406.7402442,2383,0.625
1698399453.5383341,2391,0.75
1698399500.5259562,2399,0.875
1698399550.1370869,2407,0.875
1698399596.421822,2415,0.875
1698399643.0999098,2423,1.0
1698399690.23094,2431,0.625
1698399736.8095534,2439,1.0
1698399783.2947688,2447,0.75
1698399830.1311743,2455,0.875
1698399876.545445,2463,0.875
1698399923.259459,2471,1.0
1698399970.0571177,2479,0.875
1698400016.9340088,2487,0.875
1698400064.069941,2495,0.875
1698400111.3961143,2503,0.75
1698400158.316297,2511,0.625
1698400205.2531555,2519,0.875
1698400252.1600785,2527,1.0
1698400299.335953,2535,0.875
1698400346.2815804,2543,0.875
1698400393.0848906,2551,1.0
1698400439.7703063,2559,0.875
1698400486.5558617,2567,0.875
1698400532.8524156,2575,1.0
1698400579.3947325,2583,1.0
1698400625.9618754,2591,1.0
1698400672.8084776,2599,0.875
1698400719.3809748,2607,0.875
1698400766.5006495,2615,0.875
1698400813.457129,2623,0.75
1698400859.7616067,2631,0.875
1698400906.5496562,2639,1.0
1698400952.8049405,2647,0.75
1698400999.3637884,2655,1.0
1698401045.893367,2663,0.75
1698401092.8771062,2671,1.0
1698401140.1475708,2679,0.875
1698401186.6375668,2687,1.0
1698401233.3329973,2695,1.0
1698401280.1935134,2703,0.875
1698401326.7866745,2711,0.75
1698401373.458022,2719,0.75
1698401420.288813,2727,0.875
1698401467.126826,2735,0.875
1698401513.8390708,2743,0.875
1698401560.2371914,2751,0.75
1698401606.9471407,2759,0.5
1698401653.9136686,2767,0.375
1698401700.1825387,2775,0.625
1698401747.101633,2783,0.75
1698401793.4157603,2791,0.125
1698401840.248987,2799,0.125
1698401887.1658452,2807,0.75
1698401933.8840966,2815,0.375
1698401980.4147139,2823,0.5
1698402027.1806235,2831,0.375
1698402074.079755,2839,0.25
1698402120.6562362,2847,0.875
1698402167.4682488,2855,0.375
1698402214.2876787,2863,0.25
1698402260.946892,2871,0.625
1698402307.4225183,2879,0.375
1698402357.287355,2887,1.0
1698402404.1374385,2895,0.75
1698402450.9754224,2903,0.375
1698402498.004011,2911,0.375
1698402544.9829912,2919,0.5
1698402591.5680218,2927,0.125
1698402638.52526,2935,0.625
1698402685.230924,2943,0.5
1698402732.0819042,2951,0.625
1698402778.738628,2959,0.75
1698402825.4949431,2967,0.75
1698402872.473418,2975,0.75
1698402919.3128471,2983,0.75
1698402965.969117,2991,0.625
1698403012.6712902,2999,0.875
1698403059.1900158,3007,1.0
1698403106.0023918,3015,0.875
1698403152.5971684,3023,0.875
1698403199.1560318,3031,1.0
1698403245.569668,3039,0.875
1698403292.101791,3047,0.875
1698403338.5012567,3055,1.0
1698403385.0781317,3063,1.0
1698403431.7529366,3071,1.0
1698403478.5009966,3079,0.875
1698403525.074059,3087,0.875
1698403572.18134,3095,0.875
1698403618.843758,3103,0.75
1698403665.3076015,3111,0.875
1698403712.2187688,3119,1.0
1698403758.69094,3127,0.75
1698403805.447859,3135,1.0
1698403852.6284566,3143,0.75
1698403899.5659113,3151,1.0
1698403946.8809915,3159,0.875
1698403993.418337,3167,1.0
1698404040.2517433,3175,1.0
1698404086.85013,3183,0.875
1698404133.1905239,3191,0.75
1698404179.809943,3199,0.75
1698404226.7882683,3207,0.875
1698404273.3843944,3215,0.875
1698404320.1038864,3223,0.875
1698404366.484928,3231,0.875
1698404413.0997672,3239,0.875
1698404459.855821,3247,0.875
1698404506.2040577,3255,0.875
1698404552.9530776,3263,1.0
1698404599.3869174,3271,1.0
1698404646.3383858,3279,0.75
1698404693.003125,3287,0.875
1698404739.7933772,3295,0.625
1698404786.205421,3303,1.0
1698404832.923289,3311,0.875
1698404879.6313536,3319,1.0
1698404926.070174,3327,0.75
1698404972.739431,3335,0.625
1698405019.5761259,3343,0.625
1698405066.1029906,3351,0.75
1698405112.5401125,3359,0.875
1698405162.597994,3367,0.875
1698405209.4340572,3375,0.875
1698405255.8928318,3383,1.0
1698405302.305343,3391,0.625
1698405348.9901068,3399,1.0
1698405397.2802143,3407,0.75
1698405445.5415528,3415,0.875
1698405492.98768,3423,0.875
1698405540.8514132,3431,1.0
1698405588.4114408,3439,0.875
1698405635.9952233,3447,0.875
1698405683.7037544,3455,0.875
1698405731.3072283,3463,0.75
1698405778.5062773,3471,0.625
1698405825.6556,3479,0.875
1698405872.7007978,3487,1.0
1698405919.9491973,3495,0.875
1698405967.0540905,3503,0.875
1698406013.767537,3511,1.0
1698406060.2564793,3519,0.875
1698406106.600613,3527,0.875
1698406152.9161565,3535,1.0
1698406199.5893586,3543,1.0
1698406246.084843,3551,1.0
1698406292.81188,3559,0.875
1698406339.494424,3567,0.875
1698406386.482993,3575,0.875
1698406433.3622553,3583,0.75
1698406479.8238683,3591,0.875
1698406526.7323081,3599,1.0
1698406573.4096837,3607,0.75
1698406619.7778227,3615,1.0
1698406666.3894608,3623,0.75
1698406713.3330014,3631,1.0
1698406760.6341407,3639,0.875
1698406807.1812816,3647,1.0
1698406854.1457143,3655,1.0
1698406900.8512506,3663,0.875
1698406947.1592977,3671,0.75
1698406993.794551,3679,0.75
1698407040.706987,3687,0.875
1698407087.3107238,3695,0.875
1698407134.2297597,3703,0.875
1698407180.7608676,3711,0.875
1698407227.2363565,3719,0.875
1698407274.1696918,3727,0.875
1698407320.7030458,3735,0.875
1698407367.4517314,3743,1.0
1698407413.8551972,3751,1.0
1698407461.0066664,3759,0.75
1698407507.7194526,3767,0.875
1698407554.4886954,3775,0.625
1698407601.0537484,3783,1.0
1698407647.4340842,3791,0.875
1698407694.232223,3799,1.0
1698407740.934667,3807,0.75
1698407787.743902,3815,0.625
1698407834.3253388,3823,0.625
1698407881.1208868,3831,0.75
1698407927.8112164,3839,0.875
1698407977.516027,3847,0.875
1698408023.9210935,3855,0.875
1698408070.2908592,3863,1.0
1698408116.8336554,3871,0.625
1698408163.1812797,3879,1.0
1698408209.764783,3887,0.75
1698408256.541356,3895,0.875
1698408303.3273244,3903,0.875
1698408350.540473,3911,1.0
1698408397.4477036,3919,0.875
1698408444.5835204,3927,0.875
1698408491.8826666,3935,0.875
1698408539.1439173,3943,0.75
1698408586.0333223,3951,0.625
1698408633.2980065,3959,0.875
1698408679.751647,3967,1.0
1698408726.530463,3975,0.875
1698408773.2171533,3983,0.875
1698408819.718268,3991,1.0
1698408866.0565405,3999,0.875
1698408912.4458852,4007,0.875
1698408958.8795042,4015,1.0
1698409005.5290997,4023,1.0
1698409052.096894,4031,1.0
1698409098.90179,4039,0.875
1698409145.492033,4047,0.875
1698409192.722854,4055,0.875
1698409239.6891081,4063,0.75
1698409286.2600036,4071,0.875
1698409332.992561,4079,1.0
1698409379.4848428,4087,0.75
1698409425.815059,4095,1.0
1698409472.580367,4103,0.75
1698409519.4672637,4111,1.0
1698409566.4353337,4119,0.875
1698409612.868322,4127,1.0
1698409659.8454425,4135,1.0
1698409706.537447,4143,0.875
1698409752.8247411,4151,0.75
1698409799.280378,4159,0.75
1698409846.284134,4167,0.875
1698409892.847366,4175,0.875
1698409939.7042668,4183,0.875
1698409986.261121,4191,0.875
1698410032.936269,4199,0.875
1698410079.813332,4207,0.875
1698410126.199609,4215,0.875
1698410172.9888043,4223,1.0
1698410219.415563,4231,1.0
1698410266.676282,4239,0.75
1698410313.4829664,4247,0.875
1698410360.1228654,4255,0.625
1698410406.6887393,4263,1.0
1698410453.5266976,4271,0.875
1698410500.372633,4279,1.0
1698410546.8692858,4287,0.75
1698410593.634081,4295,0.625
1698410640.430767,4303,0.625
1698410686.8835773,4311,0.75
1698410733.659901,4319,0.875
1698410783.8212416,4327,0.875
1698410830.4161525,4335,0.875
1698410877.2494516,4343,1.0
1698410924.5963748,4351,0.625
1698410971.8467522,4359,1.0
1698411018.9528666,4367,0.75
1698411066.5363276,4375,0.875
1698411114.0429647,4383,0.875
1698411161.3012779,4391,1.0
1698411208.4860039,4399,0.875
1698411255.3486414,4407,0.875
1698411302.1613889,4415,0.875
1698411348.9362826,4423,0.75
1698411395.5898259,4431,0.625
1698411442.1443443,4439,0.875
1698411488.7654169,4447,1.0
1698411535.6848404,4455,0.875
1698411582.1702714,4463,0.875
1698411628.6261783,4471,1.0
1698411674.9233227,4479,0.875
1698411721.4080448,4487,0.875
1698411767.7106135,4495,1.0
1698411814.4682395,4503,1.0
1698411861.1096678,4511,1.0
1698411907.859918,4519,0.875
1698411954.743481,4527,0.875
1698412001.8920355,4535,0.875
1698412048.7316227,4543,0.75
1698412095.3361006,4551,0.875
1698412142.4851654,4559,1.0
1698412189.070873,4567,0.75
1698412235.3833475,4575,1.0
1698412281.929389,4583,0.75
1698412328.7771425,4591,1.0
1698412375.8714726,4599,0.875
1698412422.2796223,4607,1.0
1698412469.1537967,4615,1.0
1698412515.780362,4623,0.875
1698412562.3412235,4631,0.75
1698412608.812559,4639,0.75
1698412655.679643,4647,0.875
1698412702.4162676,4655,0.875
1698412749.236877,4663,0.875
1698412795.6770358,4671,0.875
1698412842.4788005,4679,0.875
1698412889.488054,4687,0.875
1698412935.9352205,4695,0.875
1698412982.8451498,4703,1.0
1698413029.3771427,4711,1.0
1698413076.4415097,4719,0.75
1698413123.117409,4727,0.875
1698413169.918733,4735,0.625
1698413216.599846,4743,1.0
1698413263.1715446,4751,0.875
1698413310.0480568,4759,1.0
1698413356.748221,4767,0.75
1698413403.5939834,4775,0.625
1698413450.6396236,4783,0.625
1698413497.3921828,4791,0.75
1698413544.1593025,4799,0.875
