Wall time,Step,Value
1698217155.29958,703,1.0
1698217207.7753782,711,1.0
1698217260.6624415,719,1.0
1698217313.1154401,727,1.0
1698217365.345949,735,1.0
1698217417.8334432,743,0.875
1698217470.531313,751,1.0
1698217523.4735923,759,1.0
1698217575.5562491,767,1.0
1698217628.222595,775,1.0
1698217680.9102004,783,0.875
1698217733.457563,791,1.0
1698217785.8487682,799,1.0
1698217838.8347106,807,0.875
1698217892.0408995,815,1.0
1698217944.8767204,823,0.625
1698217997.3536754,831,1.0
1698218049.9056416,839,1.0
1698218102.5139763,847,1.0
1698218155.1492882,855,1.0
1698218207.9016542,863,1.0
1698218260.1514602,871,0.875
1698218312.9151337,879,0.875
1698218365.5689769,887,0.875
1698218418.3390794,895,0.875
1698218471.0732055,903,0.875
1698218523.5141492,911,1.0
1698218576.1476038,919,0.875
1698218628.5739508,927,1.0
1698218681.4978974,935,0.75
1698218734.1495767,943,1.0
1698218786.594246,951,0.875
1698218839.021991,959,0.875
1698218891.9610312,967,1.0
1698218944.1489847,975,1.0
1698218995.3750489,983,0.875
1698219048.1009305,991,1.0
1698219100.5950813,999,1.0
1698219151.6035128,1007,0.875
1698219203.8490984,1015,0.75
1698219256.35329,1023,1.0
1698219309.079422,1031,0.875
1698219361.9342048,1039,1.0
1698219414.1169543,1047,1.0
1698219466.8214664,1055,1.0
1698219519.482676,1063,1.0
1698219571.9584808,1071,1.0
1698219623.145813,1079,1.0
1698219675.3969789,1087,0.75
1698219727.946528,1095,1.0
1698219780.6812217,1103,0.875
1698219831.896527,1111,1.0
1698219883.908655,1119,1.0
1698219936.0845816,1127,1.0
1698219988.3437974,1135,0.875
1698220040.8395882,1143,0.875
1698220092.7595637,1151,1.0
1698220145.3328424,1159,1.0
1698220198.0465043,1167,0.875
1698220251.181358,1175,0.875
1698220302.7149467,1183,1.0
1698220355.1198723,1191,1.0
1698220408.019804,1199,1.0
1698220460.38299,1207,1.0
1698220511.3662732,1215,1.0
1698220563.936056,1223,0.875
1698220616.5135746,1231,1.0
1698220669.529571,1239,1.0
1698220721.454888,1247,1.0
1698220773.560762,1255,1.0
1698220826.2633455,1263,0.875
1698220878.8894405,1271,1.0
1698220931.3257227,1279,1.0
1698220982.7592916,1287,1.0
1698221036.0187793,1295,1.0
1698221089.5406513,1303,0.625
1698221142.2354596,1311,1.0
1698221193.5842512,1319,1.0
1698221246.19071,1327,1.0
1698221298.965665,1335,1.0
1698221351.5711162,1343,1.0
1698221403.6313095,1351,0.875
1698221455.6586215,1359,0.875
1698221508.4365196,1367,0.875
1698221561.219465,1375,0.875
1698221613.7495708,1383,0.875
1698221664.9126246,1391,1.0
1698221717.4782403,1399,0.875
1698221769.9363914,1407,1.0
1698221822.9535015,1415,0.75
1698221874.18703,1423,1.0
1698221926.5047262,1431,0.875
1698221979.1807585,1439,0.875
1698222032.0084274,1447,1.0
1698222084.7004652,1455,1.0
1698222137.2747433,1463,0.625
1698222189.9573228,1471,1.0
1698222242.509808,1479,1.0
1698222294.590062,1487,0.875
1698222346.7023625,1495,0.875
1698222399.1076329,1503,1.0
1698222451.8192532,1511,0.875
1698222504.7037423,1519,1.0
1698222557.3420284,1527,1.0
1698222610.119459,1535,1.0
1698222662.7487762,1543,1.0
1698222715.0501559,1551,1.0
1698222767.6180782,1559,1.0
1698222819.8719018,1567,0.75
1698222872.4161396,1575,1.0
1698222924.9738753,1583,0.875
1698222977.496454,1591,1.0
1698223029.4030342,1599,1.0
1698223081.6694272,1607,1.0
1698223133.6857367,1615,0.875
1698223185.9909518,1623,0.875
1698223238.6133387,1631,1.0
1698223290.914106,1639,1.0
1698223343.5447798,1647,0.875
1698223396.4739215,1655,0.875
1698223449.2150986,1663,1.0
1698223501.511043,1671,1.0
1698223554.2271507,1679,1.0
1698223606.5274742,1687,1.0
1698223658.584248,1695,1.0
1698223710.901304,1703,0.875
1698223763.4346223,1711,1.0
1698223816.656755,1719,1.0
1698223868.777961,1727,1.0
1698223921.5121782,1735,1.0
1698223974.005358,1743,0.875
1698224026.4962509,1751,1.0
1698224078.8493888,1759,1.0
1698224131.4169385,1767,1.0
1698224184.6107488,1775,1.0
1698224237.2283232,1783,0.625
1698224289.8434222,1791,1.0
1698224342.4496052,1799,1.0
1698224394.8542082,1807,1.0
1698224447.4838505,1815,1.0
1698224499.9910288,1823,1.0
1698224551.9308488,1831,0.875
1698224604.4763267,1839,0.875
1698224657.1532505,1847,0.875
1698224709.7078114,1855,0.875
1698224762.0999496,1863,0.875
1698224814.2162914,1871,1.0
1698224866.592577,1879,0.875
1698224918.920518,1887,1.0
1698224971.688182,1895,0.75
1698225024.1078165,1903,1.0
1698225076.2173822,1911,0.875
1698225128.5210483,1919,0.875
1698225181.1925783,1927,1.0
1698225233.762657,1935,1.0
1698225286.1677692,1943,0.875
1698225338.785783,1951,1.0
1698225391.2044432,1959,1.0
1698225443.4168558,1967,0.875
1698225495.5920458,1975,0.875
1698225547.9319372,1983,1.0
1698225600.4347334,1991,0.875
1698225653.2925477,1999,1.0
1698225705.6962967,2007,1.0
1698225758.243376,2015,1.0
1698225810.9773784,2023,1.0
1698225863.1617062,2031,1.0
1698225915.7129738,2039,1.0
1698225967.786288,2047,0.75
1698226020.2375345,2055,1.0
1698226072.7784948,2063,0.875
1698226125.2668393,2071,1.0
1698226177.1520803,2079,1.0
1698226229.2724025,2087,1.0
1698226281.2269845,2095,0.875
1698226333.4299572,2103,0.875
1698226385.8284602,2111,1.0
1698226438.1545415,2119,1.0
1698226490.5632546,2127,0.875
1698226543.4490938,2135,0.875
1698226596.014539,2143,1.0
1698226648.1667063,2151,1.0
1698226700.8670049,2159,1.0
1698226753.1648614,2167,1.0
1698226805.1452215,2175,1.0
1698226857.5299911,2183,0.875
1698226909.885382,2191,1.0
1698226962.9094968,2199,1.0
1698227014.7472284,2207,1.0
1698227067.2454703,2215,1.0
1698227119.7032046,2223,0.875
1698227172.1195967,2231,1.0
1698227224.4662683,2239,1.0
1698227276.9641805,2247,1.0
1698227330.0599358,2255,1.0
1698227382.5865355,2263,0.625
1698227434.7491915,2271,1.0
1698227487.2819695,2279,1.0
1698227539.7163131,2287,1.0
1698227592.18586,2295,1.0
1698227644.7381794,2303,1.0
1698227696.7554514,2311,0.875
1698227749.3962507,2319,0.875
1698227802.1658008,2327,0.875
1698227854.8628073,2335,0.875
1698227907.107891,2343,0.875
1698227959.2579694,2351,1.0
1698228011.7463148,2359,0.875
1698228064.1723683,2367,1.0
1698228117.1108782,2375,0.75
1698228169.6140869,2383,1.0
1698228221.8282819,2391,0.875
1698228274.317466,2399,0.875
1698228326.924482,2407,1.0
1698228379.8222725,2415,1.0
1698228431.5848727,2423,0.875
1698228484.1414757,2431,1.0
1698228536.6323116,2439,1.0
1698228588.7501817,2447,0.875
1698228640.18953,2455,0.875
1698228692.5507426,2463,1.0
1698228745.1387067,2471,0.875
1698228797.9047482,2479,1.0
1698228849.5138574,2487,1.0
1698228902.1268196,2495,1.0
1698228954.6479838,2503,1.0
1698229006.800149,2511,1.0
1698229058.6027532,2519,1.0
1698229110.5865102,2527,0.75
1698229162.902865,2535,1.0
1698229215.4486582,2543,0.875
1698229267.2082798,2551,1.0
1698229318.9885464,2559,1.0
1698229371.0630312,2567,1.0
1698229423.0930045,2575,0.875
1698229474.729939,2583,0.875
1698229527.103314,2591,1.0
1698229579.3089528,2599,1.0
1698229631.9487302,2607,0.875
1698229684.26801,2615,0.875
1698229736.844742,2623,1.0
1698229789.008814,2631,1.0
1698229841.6995668,2639,1.0
1698229893.2945096,2647,1.0
1698229945.353157,2655,1.0
1698229997.675661,2663,0.875
1698230050.119027,2671,1.0
1698230102.2085674,2679,1.0
1698230154.078593,2687,1.0
1698230206.5763042,2695,1.0
1698230259.0527163,2703,0.875
1698230310.8430414,2711,1.0
1698230363.0063586,2719,1.0
1698230415.5702028,2727,1.0
1698230468.757603,2735,1.0
1698230520.6938899,2743,0.625
1698230573.0569432,2751,1.0
1698230625.5162325,2759,1.0
1698230677.9338143,2767,1.0
1698230729.8389459,2775,1.0
1698230782.4274967,2783,1.0
1698230834.391917,2791,0.875
1698230887.0227137,2799,0.875
1698230938.9386463,2807,0.875
1698230991.4961352,2815,0.875
1698231044.0643997,2823,0.875
1698231096.5535524,2831,1.0
1698231148.462892,2839,0.875
1698231200.810871,2847,1.0
1698231253.600414,2855,0.75
1698231306.0153224,2863,1.0
1698231357.7176805,2871,0.875
1698231410.1874478,2879,0.875
1698231462.7456334,2887,1.0
1698231515.3133485,2895,1.0
1698231567.7280369,2903,0.875
1698231620.2935188,2911,1.0
1698231672.6617742,2919,1.0
1698231724.8461456,2927,0.875
1698231776.7603173,2935,0.875
1698231828.9674914,2943,1.0
1698231881.5265303,2951,0.875
1698231934.346641,2959,1.0
1698231986.750113,2967,1.0
1698232039.413594,2975,1.0
1698232091.8279898,2983,1.0
1698232144.0310414,2991,1.0
1698232196.49223,2999,1.0
1698232248.6103208,3007,0.75
1698232300.987535,3015,1.0
1698232353.7007933,3023,0.875
1698232406.0942285,3031,1.0
1698232457.9951823,3039,1.0
1698232510.0561116,3047,1.0
1698232562.0221066,3055,0.875
1698232614.210819,3063,0.875
1698232666.8733752,3071,1.0
1698232719.0580826,3079,1.0
1698232771.6441424,3087,0.875
1698232824.493797,3095,0.875
1698232877.0229132,3103,1.0
1698232929.267165,3111,1.0
1698232981.9590034,3119,1.0
1698233034.1641686,3127,1.0
1698233086.145216,3135,1.0
1698233138.399747,3143,0.875
1698233190.851193,3151,1.0
1698233243.7569504,3159,1.0
1698233295.5152452,3167,1.0
1698233347.8989158,3175,1.0
1698233400.4476688,3183,0.875
1698233453.019909,3191,1.0
1698233505.4076462,3199,1.0
1698233557.9777193,3207,1.0
1698233610.9563406,3215,1.0
1698233663.6526597,3223,0.625
1698233716.115006,3231,1.0
1698233768.5502396,3239,1.0
1698233820.8923502,3247,1.0
1698233873.5038137,3255,1.0
1698233925.9660907,3263,1.0
1698233978.034098,3271,0.875
1698234030.6179497,3279,0.875
1698234083.3281295,3287,0.875
1698234135.9969008,3295,0.875
1698234188.4775913,3303,0.875
1698234240.7057316,3311,1.0
1698234293.1779153,3319,0.875
1698234345.4600565,3327,1.0
1698234398.3584576,3335,0.75
1698234450.7259953,3343,1.0
1698234503.0537632,3351,0.875
1698234555.435134,3359,0.875
1698234607.433756,3367,1.0
1698234658.7376626,3375,1.0
1698234710.1694062,3383,0.875
1698234761.4538198,3391,1.0
1698234812.663607,3399,1.0
1698234863.7249236,3407,0.875
1698234914.5418768,3415,0.875
1698234965.7850916,3423,1.0
1698235017.166544,3431,0.875
1698235068.7055266,3439,1.0
1698235119.928382,3447,1.0
1698235171.4095104,3455,1.0
1698235222.7051952,3463,1.0
1698235273.7213073,3471,1.0
1698235324.980122,3479,1.0
1698235375.7074366,3487,0.75
1698235426.788225,3495,1.0
1698235478.146802,3503,0.875
1698235529.4085505,3511,1.0
1698235580.0519798,3519,1.0
1698235630.9203532,3527,1.0
1698235681.8291268,3535,0.875
1698235732.7125182,3543,0.875
1698235783.8700454,3551,1.0
1698235834.882393,3559,1.0
1698235886.195299,3567,0.875
1698235937.8941228,3575,0.875
1698235989.6225767,3583,1.0
1698236040.7102208,3591,1.0
1698236092.23722,3599,1.0
1698236143.2399218,3607,1.0
1698236193.953986,3615,1.0
1698236245.048432,3623,0.875
1698236296.2680128,3631,1.0
1698236347.97448,3639,1.0
1698236398.599425,3647,1.0
1698236449.7292771,3655,1.0
1698236500.9114928,3663,0.875
1698236552.15586,3671,1.0
1698236603.1488671,3679,1.0
1698236654.5369418,3687,1.0
1698236706.2518709,3695,1.0
1698236757.5734613,3703,0.625
1698236808.6386492,3711,1.0
1698236859.7088034,3719,1.0
1698236910.794742,3727,1.0
1698236962.1034462,3735,1.0
1698237013.3354747,3743,1.0
1698237064.0587518,3751,0.875
1698237115.3015163,3759,0.875
1698237166.7021837,3767,0.875
1698237217.991734,3775,0.875
1698237269.0990508,3783,0.875
1698237320.0694687,3791,1.0
1698237371.328149,3799,0.875
1698237422.3788512,3807,1.0
1698237473.8017745,3815,0.75
1698237525.0300813,3823,1.0
1698237575.986085,3831,0.875
1698237627.0872545,3839,0.875
